"AVALANCHE PERP STYLE - COINBASE DERIVATIVES, LLC",260519,2026-05-19,171LM2,FREX,00,180 ,    5656,    4780,    5515,       0,       0,       0,    4780,    5515,     876,     141,    5656,    4780,    5515,       0,       0,       0,    4780,    5515,     876,     141,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1254,    1224,    1282,       0,       0,       0,    1224,    1282,      30,     -28,  100.0,   84.5,   97.5,    0.0,    0.0,    0.0,   84.5,   97.5,   15.5,    2.5,  100.0,   84.5,   97.5,    0.0,    0.0,    0.0,   84.5,   97.5,   15.5,    2.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     60,     45,     15,      0,      0,      0,     45,     15,     60,     45,     15,      0,      0,      0,     45,     15,      0,      0,      0,      0,      0,      0,      0,      0,    28.8,    79.6,    42.9,    91.6,    28.8,    79.6,    42.9,    91.6,    28.8,    79.6,    42.9,    91.6,    28.8,    79.6,    42.9,    91.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(10 Avalanche)","171LM2","FREX","180 "
"1K SHIB PERP - COINBASE DERIVATIVES, LLC",260519,2026-05-19,172LM2,FREX,00,180 ,    2553,    2041,    2488,       0,       0,       0,    2041,    2488,     512,      65,    2553,    2041,    2488,       0,       0,       0,    2041,    2488,     512,      65,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -789,    -701,    -773,       0,       0,       0,    -701,    -773,     -88,     -16,  100.0,   79.9,   97.5,    0.0,    0.0,    0.0,   79.9,   97.5,   20.1,    2.5,  100.0,   79.9,   97.5,    0.0,    0.0,    0.0,   79.9,   97.5,   20.1,    2.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,     21,      6,      0,      0,      0,     21,      6,     27,     21,      6,      0,      0,      0,     21,      6,      0,      0,      0,      0,      0,      0,      0,      0,    46.5,    94.5,    62.2,    97.5,    46.5,    94.5,    62.2,    97.5,    46.5,    94.5,    62.2,    97.5,    46.5,    94.5,    62.2,    97.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(10,000 x 1k Shib Index)","172LM2","FREX","180 "
"STELLAR PERP STYLE - COINBASE DERIVATIVES, LLC",260519,2026-05-19,173LM2,FREX,00,180 ,    2054,    1447,    1974,       0,       0,       0,    1447,    1974,     607,      80,    2054,    1447,    1974,       0,       0,       0,    1447,    1974,     607,      80,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     409,     277,     372,       0,       0,       0,     277,     372,     132,      37,  100.0,   70.4,   96.1,    0.0,    0.0,    0.0,   70.4,   96.1,   29.6,    3.9,  100.0,   70.4,   96.1,    0.0,    0.0,    0.0,   70.4,   96.1,   29.6,    3.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     29,     21,      8,      0,      0,      0,     21,      8,     29,     21,      8,      0,      0,      0,     21,      8,      0,      0,      0,      0,      0,      0,      0,      0,    19.5,    90.1,    38.9,    96.1,    19.5,    90.1,    38.9,    96.1,    19.5,    90.1,    38.9,    96.1,    19.5,    90.1,    38.9,    96.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(5000 Stellar)","173LM2","FREX","180 "
"CARDONA PERP STYLE - COINBASE DERIVATIVES, LLC",260519,2026-05-19,174LM2,FREX,00,174 ,    6124,    4918,    5974,       0,       0,       0,    4918,    5974,    1206,     150,    6124,    4918,    5974,       0,       0,       0,    4918,    5974,    1206,     150,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1383,    1473,    1445,       0,       0,       0,    1473,    1445,     -90,     -62,  100.0,   80.3,   97.6,    0.0,    0.0,    0.0,   80.3,   97.6,   19.7,    2.4,  100.0,   80.3,   97.6,    0.0,    0.0,    0.0,   80.3,   97.6,   19.7,    2.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     71,     55,     16,      0,      0,      0,     55,     16,     71,     55,     16,      0,      0,      0,     55,     16,      0,      0,      0,      0,      0,      0,      0,      0,    13.1,    78.1,    26.1,    89.3,    13.1,    78.1,    26.1,    89.3,    13.1,    78.1,    26.1,    89.3,    13.1,    78.1,    26.1,    89.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1,000 Cardano)","174LM2","FREX","174 "
"XRP - CHICAGO MERCANTILE EXCHANGE",260519,2026-05-19,176740,CME ,00,176 ,    7909,    7543,    6365,     261,       0,     928,    7804,    7554,     105,     355,    7909,    7543,    6365,     261,       0,     928,    7804,    7554,     105,     355,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      60,     376,     107,     -24,     -26,     -58,     326,      25,    -266,      35,  100.0,   95.4,   80.5,    3.3,    0.0,   11.7,   98.7,   95.5,    1.3,    4.5,  100.0,   95.4,   80.5,    3.3,    0.0,   11.7,   98.7,   95.5,    1.3,    4.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     34,     13,     17,      4,      0,      3,     15,     23,     34,     13,     17,      4,      0,      3,     15,     23,      0,      0,      0,      0,      0,      0,      0,      0,    79.4,    51.1,    92.8,    72.2,    79.4,    48.7,    92.2,    69.8,    79.4,    51.1,    92.8,    72.2,    79.4,    48.7,    92.2,    69.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 50,000 XRP)","176740","CME ","176 "
"NANO XRP - COINBASE DERIVATIVES, LLC",260519,2026-05-19,176LM1,FREX,00,176 ,   43692,   43137,   43495,      17,       0,       0,   43154,   43512,     538,     180,   43692,   43137,   43495,      17,       0,       0,   43154,   43512,     538,     180,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    3242,    3342,    3248,      17,       0,       0,    3359,    3265,    -117,     -23,  100.0,   98.7,   99.5,    0.0,    0.0,    0.0,   98.8,   99.6,    1.2,    0.4,  100.0,   98.7,   99.5,    0.0,    0.0,    0.0,   98.8,   99.6,    1.2,    0.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     38,     25,     13,      2,      0,      0,     26,     14,     38,     25,     13,      2,      0,      0,     26,     14,      0,      0,      0,      0,      0,      0,      0,      0,    94.9,    97.5,    96.3,    98.9,    94.9,    97.5,    96.3,    98.9,    94.9,    97.5,    96.3,    98.9,    94.9,    97.5,    96.3,    98.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(500 XRP x $2.00 = $1000)","176LM1","FREX","176 "
"NANO XRP PERP STYLE - COINBASE DERIVATIVES, LLC",260519,2026-05-19,176LM3,FREX,00,176 ,   22577,   17650,   16372,       0,       0,    5685,   17650,   22057,    4927,     520,   22577,   17650,   16372,       0,       0,    5685,   17650,   22057,    4927,     520,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     146,      99,   -1607,       0,       0,    1664,      99,      57,      47,      89,  100.0,   78.2,   72.5,    0.0,    0.0,   25.2,   78.2,   97.7,   21.8,    2.3,  100.0,   78.2,   72.5,    0.0,    0.0,   25.2,   78.2,   97.7,   21.8,    2.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    217,    183,     32,      0,      0,      2,    183,     34,    217,    183,     32,      0,      0,      2,    183,     34,      0,      0,      0,      0,      0,      0,      0,      0,    12.3,    79.0,    20.1,    87.0,    12.3,    79.0,    20.1,    87.0,    12.3,    79.0,    20.1,    87.0,    12.3,    79.0,    20.1,    87.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(500 XRP x $2.00 = $1000)","176LM3","FREX","176 "
"SOL - CHICAGO MERCANTILE EXCHANGE",260519,2026-05-19,177741,CME ,00,177 ,   12631,   12089,   10826,     292,       0,    1235,   12381,   12353,     250,     278,   12631,   12089,   10826,     292,       0,    1235,   12381,   12353,     250,     278,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     213,    1284,     313,       6,     -56,      45,    1234,     364,   -1021,    -151,  100.0,   95.7,   85.7,    2.3,    0.0,    9.8,   98.0,   97.8,    2.0,    2.2,  100.0,   95.7,   85.7,    2.3,    0.0,    9.8,   98.0,   97.8,    2.0,    2.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     38,     14,     19,      5,      0,      5,     17,     26,     38,     14,     19,      5,      0,      5,     17,     26,      0,      0,      0,      0,      0,      0,      0,      0,    89.7,    58.0,    94.9,    78.7,    89.7,    57.7,    93.2,    77.3,    89.7,    58.0,    94.9,    78.7,    89.7,    57.7,    93.2,    77.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(500 SOL- CME CF Solana - Dollar Referen","177741","CME ","177 "
"NANO SOLANA - COINBASE DERIVATIVES, LLC",260519,2026-05-19,177LM1,FREX,00,177 ,   14816,   14186,   14599,       0,       0,      36,   14186,   14635,     630,     181,   14816,   14186,   14599,       0,       0,      36,   14186,   14635,     630,     181,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1803,    1695,    1846,       0,       0,     -16,    1695,    1830,     108,     -27,  100.0,   95.7,   98.5,    0.0,    0.0,    0.2,   95.7,   98.8,    4.3,    1.2,  100.0,   95.7,   98.5,    0.0,    0.0,    0.2,   95.7,   98.8,    4.3,    1.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     38,     31,      6,      0,      0,      1,     31,      7,     38,     31,      6,      0,      0,      1,     31,      7,      0,      0,      0,      0,      0,      0,      0,      0,    75.5,    97.7,    84.4,    98.8,    75.5,    97.7,    84.4,    98.8,    75.5,    97.7,    84.4,    98.8,    75.5,    97.7,    84.4,    98.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(5 Solana x $250 = $1250)","177LM1","FREX","177 "
"NANO SOLANA PERP STYLE - COINBASE DERIVATIVES, LLC",260519,2026-05-19,177LM3,FREX,00,177 ,   31513,   25472,   15868,       0,     659,   14773,   26131,   30641,    5382,     872,   31513,   25472,   15868,       0,     659,   14773,   26131,   30641,    5382,     872,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -6533,   -3011,     383,       0,     304,   -2816,   -2707,   -2433,   -3826,   -4100,  100.0,   80.8,   50.4,    0.0,    2.1,   46.9,   82.9,   97.2,   17.1,    2.8,  100.0,   80.8,   50.4,    0.0,    2.1,   46.9,   82.9,   97.2,   17.1,    2.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    301,    233,     63,      0,      2,      3,    235,     66,    301,    233,     63,      0,      2,      3,    235,     66,      0,      0,      0,      0,      0,      0,      0,      0,    11.3,    65.2,    18.9,    79.2,    11.3,    65.2,    18.9,    79.2,    11.3,    65.2,    18.9,    79.2,    11.3,    65.2,    18.9,    79.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(5 Solana x $180 = $900)","177LM3","FREX","177 "
"SUI PERP STYLE - COINBASE DERIVATIVES, LLC",260519,2026-05-19,180LM3,FREX,00,180 ,    2475,    1510,    2065,       0,       0,       0,    1510,    2065,     965,     410,    2475,    1510,    2065,       0,       0,       0,    1510,    2065,     965,     410,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -452,    -518,    -445,       0,       0,       0,    -518,    -445,      66,      -7,  100.0,   61.0,   83.4,    0.0,    0.0,    0.0,   61.0,   83.4,   39.0,   16.6,  100.0,   61.0,   83.4,    0.0,    0.0,    0.0,   61.0,   83.4,   39.0,   16.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     57,     38,     19,      0,      0,      0,     38,     19,     57,     38,     19,      0,      0,      0,     38,     19,      0,      0,      0,      0,      0,      0,      0,      0,     8.1,    58.0,    16.2,    66.1,     8.1,    58.0,    16.2,    66.1,     8.1,    58.0,    16.2,    66.1,     8.1,    58.0,    16.2,    66.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(500 x SUI)","180LM3","FREX","180 "
"HEDERA PERP STYLE - COINBASE DERIVATIVES, LLC",260519,2026-05-19,180LM4,FREX,00,180 ,    1524,     821,    1412,       0,       0,       0,     821,    1412,     703,     112,    1524,     821,    1412,       0,       0,       0,     821,    1412,     703,     112,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      18,      11,      48,       0,       0,       0,      11,      48,       7,     -30,  100.0,   53.9,   92.7,    0.0,    0.0,    0.0,   53.9,   92.7,   46.1,    7.3,  100.0,   53.9,   92.7,    0.0,    0.0,    0.0,   53.9,   92.7,   46.1,    7.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,     16,     14,      0,      0,      0,     16,     14,     30,     16,     14,      0,      0,      0,     16,     14,      0,      0,      0,      0,      0,      0,      0,      0,    21.4,    63.5,    34.5,    76.6,    21.4,    63.5,    34.5,    76.6,    21.4,    63.5,    34.5,    76.6,    21.4,    63.5,    34.5,    76.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(5000 Hedera)","180LM4","FREX","180 "
"ONDO PERP STYLE - COINBASE DERIVATIVES, LLC",260519,2026-05-19,180LM8,FREX,00,180 ,    2805,    2058,    2511,       0,       0,       0,    2058,    2511,     747,     294,    2805,    2058,    2511,       0,       0,       0,    2058,    2511,     747,     294,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -180,    -253,    -138,       0,       0,       0,    -253,    -138,      73,     -42,  100.0,   73.4,   89.5,    0.0,    0.0,    0.0,   73.4,   89.5,   26.6,   10.5,  100.0,   73.4,   89.5,    0.0,    0.0,    0.0,   73.4,   89.5,   26.6,   10.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     56,     33,     23,      0,      0,      0,     33,     23,     56,     33,     23,      0,      0,      0,     33,     23,      0,      0,      0,      0,      0,      0,      0,      0,    14.3,    62.7,    28.5,    71.3,    14.3,    62.7,    28.5,    71.3,    14.3,    62.7,    28.5,    71.3,    14.3,    62.7,    28.5,    71.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1,000 ONDO)","180LM8","FREX","180 "
"ZCASH PERP STYLE - COINBASE DERIVATIVES, LLC",260519,2026-05-19,180LMB,FREX,00,180 ,    3563,    2683,    2974,       0,       0,       0,    2683,    2974,     880,     589,    3563,    2683,    2974,       0,       0,       0,    2683,    2974,     880,     589,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     854,     752,     790,       0,       0,       0,     752,     790,     102,      64,  100.0,   75.3,   83.5,    0.0,    0.0,    0.0,   75.3,   83.5,   24.7,   16.5,  100.0,   75.3,   83.5,    0.0,    0.0,    0.0,   75.3,   83.5,   24.7,   16.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     85,     36,     49,      0,      0,      0,     36,     49,     85,     36,     49,      0,      0,      0,     36,     49,      0,      0,      0,      0,      0,      0,      0,      0,    20.1,    13.0,    31.9,    24.2,    20.1,    13.0,    31.9,    24.2,    20.1,    13.0,    31.9,    24.2,    20.1,    13.0,    31.9,    24.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 Zcash)","180LMB","FREX","180 "
"COBALT - COMMODITY EXCHANGE INC.",260519,2026-05-19,188691,CMX ,01,188 ,   14815,    4714,    5004,    3009,    6450,    6259,   14173,   14272,     642,     543,   14815,    4714,    5004,    3009,    6450,    6259,   14173,   14272,     642,     543,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     673,     643,     449,       4,      26,     243,     673,     696,       0,     -23,  100.0,   31.8,   33.8,   20.3,   43.5,   42.2,   95.7,   96.3,    4.3,    3.7,  100.0,   31.8,   33.8,   20.3,   43.5,   42.2,   95.7,   96.3,    4.3,    3.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     36,     11,      6,     10,     13,     16,     29,     27,     36,     11,      6,     10,     13,     16,     29,     27,      0,      0,      0,      0,      0,      0,      0,      0,    44.6,    49.4,    74.4,    73.2,    42.1,    45.6,    61.7,    61.8,    44.6,    49.4,    74.4,    73.2,    42.1,    45.6,    61.7,    61.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2,204.62 pounds (1 Metric Ton)","188691","CMX ","188 "
"LITHIUM HYDROXIDE - COMMODITY EXCHANGE INC.",260519,2026-05-19,189691,CMX ,01,189 ,   16611,    2219,   10499,    1720,   12225,    4079,   16164,   16298,     447,     313,   16611,    2219,   10499,    1720,   12225,    4079,   16164,   16298,     447,     313,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     162,     -88,     -51,      18,     193,     206,     123,     173,      39,     -11,  100.0,   13.4,   63.2,   10.4,   73.6,   24.6,   97.3,   98.1,    2.7,    1.9,  100.0,   13.4,   63.2,   10.4,   73.6,   24.6,   97.3,   98.1,    2.7,    1.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     39,     11,     12,     12,     12,      9,     32,     25,     39,     11,     12,     12,     12,      9,     32,     25,      0,      0,      0,      0,      0,      0,      0,      0,    55.4,    61.9,    75.7,    75.9,    53.5,    61.4,    68.4,    74.1,    55.4,    61.9,    75.7,    75.9,    53.5,    61.4,    68.4,    74.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1000) Kilograms","189691","CMX ","189 "
"ALUMINUM MWP - COMMODITY EXCHANGE INC.",260519,2026-05-19,191693,CMX ,01,191 ,   28060,    3953,    3453,    1030,   23002,   23169,   27985,   27652,      75,     408,   28060,    3953,    3453,    1030,   23002,   23169,   27985,   27652,      75,     408,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     338,     135,     -90,     162,      41,     348,     338,     420,       0,     -82,  100.0,   14.1,   12.3,    3.7,   82.0,   82.6,   99.7,   98.5,    0.3,    1.5,  100.0,   14.1,   12.3,    3.7,   82.0,   82.6,   99.7,   98.5,    0.3,    1.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     50,      5,      8,      6,     23,     29,     32,     39,     50,      5,      8,      6,     23,     29,     32,     39,      0,      0,      0,      0,      0,      0,      0,      0,    50.0,    48.7,    71.1,    70.7,    48.7,    48.7,    69.5,    68.9,    50.0,    48.7,    71.1,    70.7,    48.7,    48.7,    69.5,    68.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(55,116 US Pounds-25 MT)","191693","CMX ","191 "
"ALUMINIUM EURO PREM DUTY-PAID - COMMODITY EXCHANGE INC.",260519,2026-05-19,191696,CMX ,01,191 ,   16882,    4087,    4592,      18,   12493,   12212,   16598,   16822,     284,      60,   16882,    4087,    4592,      18,   12493,   12212,   16598,   16822,     284,      60,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -16,     127,     517,      17,    -160,    -550,     -16,     -16,       0,       0,  100.0,   24.2,   27.2,    0.1,   74.0,   72.3,   98.3,   99.6,    1.7,    0.4,  100.0,   24.2,   27.2,    0.1,   74.0,   72.3,   98.3,   99.6,    1.7,    0.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,      6,      2,      1,     15,     14,     21,     17,     27,      6,      2,      1,     15,     14,     21,     17,      0,      0,      0,      0,      0,      0,      0,      0,    48.6,    69.0,    74.5,    86.9,    48.3,    68.7,    71.3,    83.0,    48.6,    69.0,    74.5,    86.9,    48.3,    68.7,    71.3,    83.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(25 METRIC TONS)","191696","CMX ","191 "
"STEEL-HRC - COMMODITY EXCHANGE INC.",260519,2026-05-19,192651,CMX ,01,192 ,   40333,   12746,    1640,    1030,   26059,   37580,   39835,   40250,     498,      83,   40333,   12746,    1640,    1030,   26059,   37580,   39835,   40250,     498,      83,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     539,    -237,     113,     267,     479,     176,     509,     556,      30,     -17,  100.0,   31.6,    4.1,    2.6,   64.6,   93.2,   98.8,   99.8,    1.2,    0.2,  100.0,   31.6,    4.1,    2.6,   64.6,   93.2,   98.8,   99.8,    1.2,    0.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     62,     23,      7,      9,     26,     19,     52,     32,     62,     23,      7,      9,     26,     19,     52,     32,      0,      0,      0,      0,      0,      0,      0,      0,    45.6,    82.6,    61.9,    91.7,    45.2,    79.9,    60.7,    86.7,    45.6,    82.6,    61.9,    91.7,    45.2,    79.9,    60.7,    86.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 20 SHORT TONS)","192651","CMX ","192 "
"NORTH EURO HOT-ROLL COIL STEEL - COMMODITY EXCHANGE INC.",260519,2026-05-19,192691,CMX ,01,192 ,    8904,    4465,     880,     101,    4246,    7876,    8812,    8857,      92,      47,    8904,    4465,     880,     101,    4246,    7876,    8812,    8857,      92,      47,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     188,      60,      30,       2,     126,     157,     188,     189,       0,      -1,  100.0,   50.1,    9.9,    1.1,   47.7,   88.5,   99.0,   99.5,    1.0,    0.5,  100.0,   50.1,    9.9,    1.1,   47.7,   88.5,   99.0,   99.5,    1.0,    0.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     21,      7,      1,      3,      9,      8,     16,     12,     21,      7,      1,      3,      9,      8,     16,     12,      0,      0,      0,      0,      0,      0,      0,      0,    71.2,    72.8,    93.6,    98.1,    65.5,    69.7,    76.3,    80.5,    71.2,    72.8,    93.6,    98.1,    65.5,    69.7,    76.3,    80.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(20 Metric Tons)","192691","CMX ","192 "
"NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE",260519,2026-05-19,20974+,CME ,00,209 ,  320044,   71907,   79306,   41255,  158856,  161816,  272019,  282377,   48026,   37667,  320044,   71907,   79306,   41255,  158856,  161816,  272019,  282377,   48026,   37667,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    3817,   12745,   -1755,   -2901,   -7750,    9802,    2095,    5147,    1722,   -1330,  100.0,   22.5,   24.8,   12.9,   49.6,   50.6,   85.0,   88.2,   15.0,   11.8,  100.0,   22.5,   24.8,   12.9,   49.6,   50.6,   85.0,   88.2,   15.0,   11.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    332,     90,     65,     38,    129,     94,    240,    177,    332,     90,     65,     38,    129,     94,    240,    177,      0,      0,      0,      0,      0,      0,      0,      0,    16.0,    26.5,    27.1,    41.3,    13.9,    25.4,    22.8,    37.8,    16.0,    26.5,    27.1,    41.3,    13.9,    25.4,    22.8,    37.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NASDAQ 100 INDEX X $20)","20974+","CME ","209 "
"NASDAQ MINI - CHICAGO MERCANTILE EXCHANGE",260519,2026-05-19,209742,CME ,00,209 ,  293186,   87137,   88557,    9786,  156898,  160931,  253821,  259274,   39365,   33912,  293186,   87137,   88557,    9786,  156898,  160931,  253821,  259274,   39365,   33912,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    5434,   15898,    1333,   -4708,   -6475,    9821,    4715,    6446,     719,   -1012,  100.0,   29.7,   30.2,    3.3,   53.5,   54.9,   86.6,   88.4,   13.4,   11.6,  100.0,   29.7,   30.2,    3.3,   53.5,   54.9,   86.6,   88.4,   13.4,   11.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    288,     78,     44,     28,    116,     91,    207,    150,    288,     78,     44,     28,    116,     91,    207,    150,      0,      0,      0,      0,      0,      0,      0,      0,    16.3,    28.5,    27.1,    43.4,    15.2,    28.5,    25.1,    43.0,    16.3,    28.5,    27.1,    43.4,    15.2,    28.5,    25.1,    43.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NASDAQ 100 STOCK INDEX X $20)","209742","CME ","209 "
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",260519,2026-05-19,209747,CME ,00,209 ,  268580,  156835,  216624,    5556,   19584,    8852,  181975,  231032,   86605,   37548,  268580,  156835,  216624,    5556,   19584,    8852,  181975,  231032,   86605,   37548,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -16168,  -14186,  -13538,     732,  -12746,    -187,  -26200,  -12993,   10032,   -3175,  100.0,   58.4,   80.7,    2.1,    7.3,    3.3,   67.8,   86.0,   32.2,   14.0,  100.0,   58.4,   80.7,    2.1,    7.3,    3.3,   67.8,   86.0,   32.2,   14.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     74,     21,     31,     13,     19,      8,     48,     44,     74,     21,     31,     13,     19,      8,     48,     44,      0,      0,      0,      0,      0,      0,      0,      0,    59.0,    74.4,    62.0,    78.3,    58.5,    72.7,    61.1,    76.7,    59.0,    74.4,    62.0,    78.3,    58.5,    72.7,    61.1,    76.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 "
"BBG COMMODITY - CHICAGO BOARD OF TRADE",260519,2026-05-19,221602,CBT ,00,221 ,  244049,  106216,  182631,    1393,  135902,   60000,  243511,  244024,     538,      25,  244049,  106216,  182631,    1393,  135902,   60000,  243511,  244024,     538,      25,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1642,   -1321,   -1636,       0,    -331,       0,   -1652,   -1636,      10,      -6,  100.0,   43.5,   74.8,    0.6,   55.7,   24.6,   99.8,  100.0,    0.2,    0.0,  100.0,   43.5,   74.8,    0.6,   55.7,   24.6,   99.8,  100.0,    0.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     83,     58,     13,      3,     11,      1,     69,     17,     83,     58,     13,      3,     11,      1,     69,     17,      0,      0,      0,      0,      0,      0,      0,      0,    75.8,    94.5,    83.7,    98.6,    75.4,    94.5,    83.1,    98.6,    75.8,    94.5,    83.7,    98.6,    75.4,    94.5,    83.1,    98.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"($100 X INDEX)","221602","CBT ","221 "
